"filename", "language", "Solidity", "TOML", "Markdown", "JSON", "XML", "Makefile", "JavaScript", "YAML", "Shell Script", "Python", "comment", "blank", "total"
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/Makefile", "Makefile", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 3, 14, 31
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/README.md", "Markdown", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 29, 95
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/findings.md", "Markdown", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 24, 109
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/foundry.toml", "TOML", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 9
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/images/puppy-raffle.svg", "XML", 0, 0, 0, 0, 1712, 0, 0, 0, 0, 0, 1, 9, 1722
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/base64/README.md", "Markdown", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/base64/base64.sol", "Solidity", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 131
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/base64/package.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/.github/workflows/ci.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 1, 7, 83
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/.github/workflows/sync.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 2, 5, 32
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/CONTRIBUTING.md", "Markdown", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 75, 193
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/README.md", "Markdown", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 62, 267
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/foundry.toml", "TOML", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 23
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/package.json", "JSON", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/scripts/vm.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 514, 4, 129, 647
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/Base.sol", "Solidity", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 43
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/Script.sol", "Solidity", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 29
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/StdAssertions.sol", "Solidity", 616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 146, 765
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/StdChains.sol", "Solidity", 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 35, 287
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/StdCheats.sol", "Solidity", 619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 116, 830
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/StdConstants.sol", "Solidity", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 31
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/StdError.sol", "Solidity", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 16
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/StdInvariant.sol", "Solidity", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32, 123
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/StdJson.sol", "Solidity", 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 52, 284
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/StdMath.sol", "Solidity", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 44
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/StdStorage.sol", "Solidity", 364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 87, 474
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/StdStyle.sol", "Solidity", 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 334
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/StdToml.sol", "Solidity", 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 52, 284
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/StdUtils.sol", "Solidity", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 36, 209
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/Test.sol", "Solidity", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 35
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/Vm.sol", "Solidity", 902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1005, 562, 2469
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/console.sol", "Solidity", 1173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 386, 1561
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/console2.sol", "Solidity", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/interfaces/IERC1155.sol", "Solidity", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 12, 106
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/interfaces/IERC165.sol", "Solidity", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 13
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/interfaces/IERC20.sol", "Solidity", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 44
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/interfaces/IERC4626.sol", "Solidity", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 20, 191
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/interfaces/IERC6909.sol", "Solidity", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 18, 73
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/interfaces/IERC721.sol", "Solidity", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 21, 165
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/interfaces/IERC7540.sol", "Solidity", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 16, 151
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/interfaces/IERC7575.sol", "Solidity", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 22, 242
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/interfaces/IMulticall3.sol", "Solidity", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 74
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/src/safeconsole.sol", "Solidity", 12553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1038, 347, 13938
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/CommonBase.t.sol", "Solidity", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 45
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/StdAssertions.t.sol", "Solidity", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25, 142
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/StdChains.t.sol", "Solidity", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 42, 228
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/StdCheats.t.sol", "Solidity", 487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 114, 640
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/StdConstants.t.sol", "Solidity", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 39
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/StdError.t.sol", "Solidity", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 121
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/StdJson.t.sol", "Solidity", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 50
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/StdMath.t.sol", "Solidity", 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43, 203
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/StdStorage.t.sol", "Solidity", 368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 94, 489
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/StdStyle.t.sol", "Solidity", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 111
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/StdToml.t.sol", "Solidity", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 50
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/StdUtils.t.sol", "Solidity", 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 60, 343
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/Vm.t.sol", "Solidity", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 19
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/compilation/CompilationScript.sol", "Solidity", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 11
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/compilation/CompilationScriptBase.sol", "Solidity", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 11
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/compilation/CompilationTest.sol", "Solidity", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 11
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/compilation/CompilationTestBase.sol", "Solidity", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 11
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/fixtures/broadcast.log.json", "JSON", 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 1, 188
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/fixtures/test.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/forge-std/test/fixtures/test.toml", "TOML", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/.codecov.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 1, 12
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/.github/ISSUE_TEMPLATE/bug_report.md", "Markdown", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 5, 10, 22
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/.github/ISSUE_TEMPLATE/config.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/.github/ISSUE_TEMPLATE/feature_request.md", "Markdown", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 5, 15
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/.github/PULL_REQUEST_TEMPLATE.md", "Markdown", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 8, 8, 21
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/.github/workflows/test.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 4, 46
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/.mocharc.js", "JavaScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/.solcover.js", "JavaScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 1, 16
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/.solhint.json", "JSON", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/CHANGELOG.md", "Markdown", 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 63, 260
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/CODE_OF_CONDUCT.md", "Markdown", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 19, 74
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/CONTRIBUTING.md", "Markdown", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 23, 65
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/DOCUMENTATION.md", "Markdown", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/GUIDELINES.md", "Markdown", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 38, 106
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/README.md", "Markdown", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 30, 78
"/Users/mhng/Programing/Cyfrin-Security/4-puppy-raffle-audit/lib/openzeppelin-contracts/RELEASING.md", "Markdown", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 15, 37
